gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,33,DSL,Month-to-month,62.14012933395466,2042.9306669188477,No
Male,0,No,No,35,DSL,One year,79.09792921064724,2737.3893106694322,Yes
Male,0,Yes,Yes,39,Fiber optic,Month-to-month,109.35929978661422,4286.943233166109,Yes
Male,0,Yes,No,25,DSL,Month-to-month,69.89993939013746,1736.3519158385104,Yes
Male,0,No,No,56,DSL,Month-to-month,65.73235210918519,3659.3083599949196,No
Female,0,Yes,Yes,48,Fiber optic,Month-to-month,87.39543367436222,4302.452255676856,No
Male,0,No,No,10,DSL,One year,46.784607779135136,439.02002214965233,No
Female,0,No,No,41,Fiber optic,Two year,81.2275800821345,3328.136133454322,No
Female,0,No,No,59,DSL,One year,40.252883581706,2317.407531264787,No
Male,0,Yes,Yes,28,Fiber optic,Month-to-month,103.67402104491774,2934.230085571313,Yes
Male,0,No,No,41,Fiber optic,Month-to-month,110.5938779278217,4527.287838034661,No
Male,0,No,Yes,66,Fiber optic,Two year,83.44556755990298,5527.830456684381,No
Male,0,No,No,51,DSL,Month-to-month,43.67401598577088,2203.793040913782,Yes
Female,0,Yes,Yes,62,DSL,Two year,,3272.2112706371304,No
Male,0,Yes,Yes,30,Fiber optic,Month-to-month,84.6025614708489,2519.4271549251625,Yes
Male,0,No,No,40,DSL,Month-to-month,58.03505443110927,2355.0391447653833,No
Male,0,No,No,40,Fiber optic,Month-to-month,83.20510271605055,3342.633861974834,No
Male,0,Yes,No,69,No,Two year,23.49331763362573,1580.627677455879,No
Male,1,Yes,No,62,Fiber optic,Month-to-month,115.37773896746214,7092.930654970508,No
Male,0,Yes,Yes,15,DSL,Month-to-month,53.39341411558425,792.8707368278251,Yes
Female,0,Yes,Yes,3,DSL,Month-to-month,71.42072186919589,241.57146216270695,Yes
Female,0,Yes,No,24,No,One year,30.645842505611483,716.5372939201114,No
Male,1,Yes,Yes,41,Fiber optic,Month-to-month,86.87689728156869,3588.860547477634,Yes
Male,1,No,Yes,63,Fiber optic,One year,110.88941348901753,6989.207306242711,Yes
Male,0,Yes,No,48,Fiber optic,Two year,99.75380347981324,4832.001778574525,Yes
Female,0,No,No,61,Fiber optic,Two year,70.43093637994502,4279.3192951385245,No
Male,0,Yes,Yes,48,Fiber optic,Month-to-month,73.43641007861999,3523.4465837173907,No
Female,0,Yes,No,47,DSL,One year,70.10558237809275,3278.582533589526,No
Male,0,Yes,No,56,Fiber optic,Month-to-month,92.32638947925972,5194.911578583522,No
Male,0,Yes,Yes,8,Fiber optic,One year,90.27538958717703,736.9735531226399,Yes
Male,0,No,No,18,DSL,Two year,45.83308736783232,782.5346719512936,Yes
Male,0,No,Yes,23,Fiber optic,Month-to-month,77.86592969806351,1808.220746238644,Yes
Female,1,Yes,No,69,DSL,Two year,71.91009800383603,,No
Female,0,Yes,Yes,65,Fiber optic,Two year,111.45085669807276,7221.524939905891,Yes
Male,0,Yes,Yes,46,DSL,Month-to-month,62.40010162554917,2889.0469491264457,No
Male,0,No,No,66,DSL,One year,51.8051123922275,3387.775855431199,No
Female,0,No,No,69,Fiber optic,Month-to-month,116.63504083339151,8038.532411253194,Yes
Female,0,Yes,Yes,22,No,Month-to-month,30.599059774880665,692.1639620053933,No
Female,0,No,Yes,65,Fiber optic,Month-to-month,109.8321059725894,7149.467033804935,Yes
Female,1,No,Yes,12,DSL,Two year,40.13131681152862,490.49391300754996,No
Male,0,Yes,Yes,19,Fiber optic,Month-to-month,92.51598004376802,1777.5985278827513,Yes
Female,0,Yes,No,22,DSL,One year,74.83796345279823,1679.1107525644309,No
Male,0,No,No,55,DSL,One year,53.52933132930885,2913.0999964647485,No
Female,0,No,No,62,DSL,One year,69.06204707489124,4290.178059076961,No
Female,0,Yes,Yes,51,DSL,One year,66.30699300514581,3405.7696077908386,No
Female,0,Yes,Yes,48,Fiber optic,Month-to-month,77.61091831771498,3744.520415655364,No
Female,0,,Yes,17,Fiber optic,One year,108.74519136272025,1844.6850595954365,Yes
Female,0,Yes,Yes,13,DSL,Month-to-month,44.50107161251196,573.0863782848215,Yes
Male,0,No,Yes,28,Fiber optic,One year,106.39570482859703,2999.6880174343883,No
Male,0,Yes,Yes,67,DSL,Month-to-month,79.63873347116377,5341.145768213991,No
Female,0,No,No,5,No,Month-to-month,38.94953579529407,222.1009510355398,Yes
Female,0,No,Yes,60,Fiber optic,Two year,110.01208715285023,6603.471975985027,No
Male,0,Yes,Yes,15,,Month-to-month,61.38069696918809,911.3715676560674,No
Female,0,Yes,Yes,44,No,Month-to-month,31.870614395518498,1358.220343312607,No
Female,0,Yes,Yes,46,DSL,Month-to-month,69.1243356137637,3173.9585255343677,Yes
Male,0,No,No,29,Fiber optic,Month-to-month,70.42007621391194,,Yes
Female,0,Yes,No,68,DSL,Month-to-month,44.09464883811826,2952.6975118230753,No
Female,1,No,No,49,Fiber optic,One year,99.85295660394311,4871.156247013067,No
Male,1,No,No,43,Fiber optic,Two year,70.32672700714545,3041.6270693419206,No
Male,0,Yes,Yes,68,DSL,Month-to-month,76.3562260309399,5186.177102146227,No
Male,0,No,Yes,20,DSL,Month-to-month,59.58650852900311,1196.1845900725075,Yes
Female,0,No,No,18,Fiber optic,One year,82.88835378025608,1508.8303466138582,Yes
Male,0,Yes,Yes,64,DSL,Month-to-month,55.75284678390397,3567.2870036811864,No
Male,0,Yes,Yes,49,DSL,Two year,74.03105642560011,3610.3214528755416,No
Male,0,No,No,42,Fiber optic,Month-to-month,116.35964368820578,4875.952319134345,Yes
Male,0,No,No,12,Fiber optic,Month-to-month,75.811749023866,929.051732896476,Yes
Male,0,Yes,Yes,36,DSL,Month-to-month,71.11842535822306,2559.6079959839462,Yes
Male,0,Yes,Yes,8,DSL,One year,63.12908472866121,441.42708710086583,Yes
Female,0,Yes,Yes,28,Fiber optic,One year,99.27513788322433,2770.8751528867997,No
Female,0,No,No,60,DSL,Month-to-month,71.17808487583305,4283.976958306631,No
Male,0,Yes,Yes,49,Fiber optic,Month-to-month,81.14223433929787,3980.541408035954,Yes
Male,0,Yes,No,38,No,Two year,28.276124199373957,1048.9791015227604,No
Male,1,No,No,58,Fiber optic,Two year,85.96763077254046,,No
Female,0,Yes,Yes,5,DSL,Month-to-month,43.780493799060594,170.18647606868117,Yes
Female,0,No,No,46,DSL,Two year,44.20317782226415,2047.0803899920713,No
Female,0,Yes,Yes,2,DSL,One year,45.45885882500603,106.46271139499122,No
Female,1,No,Yes,25,No,Month-to-month,30.37249622262095,755.9775765276032,No
Female,0,Yes,No,1,No,Month-to-month,17.64575495943275,8.887799395082379,No
Female,0,No,No,69,DSL,One year,62.80415370360694,4306.44984458611,No
Female,0,No,No,40,Fiber optic,Month-to-month,99.41485289886299,3984.9034533493627,No
Female,0,Yes,Yes,68,Fiber optic,One year,115.19482550609456,7792.193550540229,No
Female,0,Yes,Yes,69,DSL,Month-to-month,65.05506385302057,4508.220059984911,No
Male,0,Yes,No,69,DSL,One year,79.42351363526005,5494.701872061129,No
Male,0,Yes,No,16,DSL,Month-to-month,41.23970319763339,689.039858700669,Yes
Male,0,No,No,54,Fiber optic,Month-to-month,105.20730683225594,5682.453270199191,No
Male,1,No,No,63,No,Month-to-month,15.662001951326083,973.7063180920428,No
Female,0,Yes,Yes,18,No,Month-to-month,33.23443944686759,609.0244868645193,Yes
Female,0,No,No,17,DSL,Month-to-month,55.434008368161415,961.9010736028455,No
Male,0,No,No,4,DSL,Month-to-month,64.45231061570358,228.86700178798125,Yes
Female,0,No,No,9,Fiber optic,Two year,85.47690360441689,767.5613457904188,No
Male,1,Yes,Yes,31,Fiber optic,One year,77.95525195763246,2423.246904206447,Yes
Female,0,Yes,No,5,Fiber optic,One year,106.17562590446411,542.9106319151504,Yes
Male,0,Yes,Yes,16,Fiber optic,Month-to-month,115.23101901350434,1834.8888575539788,Yes
Female,0,Yes,No,42,Fiber optic,Month-to-month,79.17912218500175,3341.2985564358655,Yes
Female,0,Yes,No,41,DSL,Month-to-month,76.82812004814403,3125.9481079632255,No
Male,0,Yes,No,30,Fiber optic,One year,77.00910546022719,2360.7242304727747,No
Female,0,Yes,No,26,No,Month-to-month,33.39154706373828,852.5707375663177,No
Male,0,No,Yes,49,DSL,One year,78.37780632716024,3850.70679717003,No
Male,1,Yes,No,31,Fiber optic,Month-to-month,77.36854408781188,2384.6114213567803,No
Male,0,Yes,Yes,50,DSL,Two year,57.40360187021413,2872.629761160092,No
Male,0,Yes,Yes,15,Fiber optic,Month-to-month,86.87287411791998,1276.1120564627165,Yes
Female,0,Yes,Yes,52,Fiber optic,Month-to-month,89.4238875092049,4676.931483017512,No
Female,0,No,No,38,Fiber optic,One year,107.65698695658884,4070.5308569493063,Yes
Female,0,Yes,Yes,38,No,Two year,31.529723313888983,1200.16932792955,No
Male,0,Yes,No,60,,One year,78.74747857851277,4723.251751722155,No
Female,0,Yes,Yes,20,Fiber optic,Month-to-month,79.2739751678211,1567.9379173107418,No
Male,0,Yes,Yes,44,DSL,Month-to-month,61.730434773035206,2652.5096543569875,No
Female,0,Yes,Yes,63,Fiber optic,Two year,92.45630727095133,5851.232380524405,No
Female,1,No,No,50,DSL,Month-to-month,76.75424435702999,3841.3217449511044,No
Female,0,Yes,No,22,Fiber optic,Month-to-month,70.530961623848,1508.1735841769125,No
Male,0,Yes,Yes,72,DSL,Two year,79.56681603068377,5680.978537179576,No
Female,0,Yes,No,54,DSL,Two year,59.18937257490115,3188.174784244369,No
Female,0,Yes,No,9,DSL,One year,65.0215858893439,583.1325691532828,No
Male,0,No,Yes,15,No,Two year,24.001313895142886,354.6456974306286,No
Female,0,No,No,48,DSL,Month-to-month,74.10106678781995,3592.9496249077965,No
Male,0,No,No,20,DSL,Month-to-month,62.47951780473531,1207.8511728718938,No
Female,0,Yes,Yes,35,DSL,One year,66.51243744999059,2333.2426189100192,No
Male,0,Yes,No,67,DSL,One year,65.95618832242707,4435.205394282015,No
Male,0,No,No,60,DSL,One year,54.5592855959093,3289.168764075405,No
Female,0,No,No,34,Fiber optic,Two year,73.79954979033079,2531.5309944094893,Yes
Male,0,Yes,Yes,54,DSL,Month-to-month,72.308249043762,3907.5680952088424,Yes
Male,0,Yes,Yes,12,Fiber optic,Month-to-month,84.48579595921588,1019.9827620771987,Yes
Male,0,Yes,Yes,19,DSL,Month-to-month,73.95720913910819,1396.9408978174429,Yes
Male,0,Yes,No,26,Fiber optic,One year,100.43215043954132,2573.495097264209,No
Male,0,Yes,Yes,23,Fiber optic,Month-to-month,87.6851979048739,2024.9793341855116,Yes
Male,0,Yes,Yes,33,DSL,Two year,63.76988595894491,,Yes
Female,0,No,No,57,DSL,Month-to-month,65.8197076944575,3733.123425231557,No
Male,0,Yes,Yes,30,DSL,Month-to-month,68.26733631034689,2057.332449961135,No
Male,0,Yes,Yes,23,DSL,Month-to-month,72.89352538028285,1688.0876592192349,No
Female,0,Yes,No,36,Fiber optic,One year,,2789.9160715668495,Yes
Female,0,No,No,43,Fiber optic,Month-to-month,117.20721923843084,5046.160646221821,No
Female,0,Yes,No,66,Fiber optic,One year,90.54203072137554,5973.743331781969,No
Female,0,No,Yes,53,DSL,Month-to-month,74.41801193505509,3948.9018740842494,Yes
Female,0,Yes,No,60,DSL,Month-to-month,48.81918381471141,2960.490221298187,No
Female,0,No,Yes,37,DSL,Month-to-month,41.161158888188595,1534.0261331332194,Yes
Female,1,Yes,Yes,61,Fiber optic,One year,98.66720218114253,6027.873258568196,No
Male,0,Yes,No,53,Fiber optic,Month-to-month,86.23331395362194,,No
Male,0,Yes,Yes,12,DSL,Two year,79.37848019791798,933.9330387387785,No
Female,0,Yes,No,35,Fiber optic,Month-to-month,75.22267273576915,2644.8324074441475,No
Male,0,Yes,Yes,67,DSL,Month-to-month,41.89211464014087,2767.080203041578,No
Male,0,No,No,38,No,Month-to-month,16.12544546382833,603.8571474874261,No
Male,0,Yes,No,24,DSL,Month-to-month,48.674947808951785,1149.1174227231088,No
Female,0,Yes,Yes,40,Fiber optic,One year,98.95955581826692,3954.8270830654415,Yes
Female,0,Yes,No,65,DSL,One year,60.22253494578767,3909.0736120960746,No
Male,0,No,No,57,No,One year,23.751895120839038,1357.1224966659006,No
Female,1,No,No,72,DSL,Month-to-month,43.55172429667637,3147.3527458698263,No
Male,0,No,No,45,DSL,Month-to-month,49.349483791772755,2244.8919436937226,No
Male,1,Yes,Yes,72,DSL,Month-to-month,47.365882591388676,3436.3885235983266,No
Male,0,No,No,13,No,Month-to-month,33.641670928901206,431.41373698723487,Yes
Male,0,No,No,6,No,Month-to-month,34.49865957503285,192.219203610175,No
Female,0,No,No,71,DSL,Two year,71.08056052247278,5027.025655855754,No
Female,0,Yes,No,47,Fiber optic,One year,118.45202722070744,5559.185358660014,Yes
Female,0,Yes,Yes,44,Fiber optic,One year,114.2118973167016,,Yes
Male,1,Yes,Yes,32,DSL,Month-to-month,59.912189887140194,1928.9313783663038,Yes
Female,1,Yes,Yes,3,DSL,Month-to-month,56.5974408363666,195.3789239986764,Yes
Male,0,No,No,54,No,Month-to-month,37.894212942736544,2008.1719677547787,No
Female,0,Yes,Yes,38,Fiber optic,Month-to-month,100.56126260240734,3821.5651108389043,No
Male,0,Yes,No,4,DSL,One year,51.77594668102381,246.0026260754966,Yes
Male,1,No,No,17,,Month-to-month,62.57856110860669,1026.7953377487538,Yes
Male,0,No,No,37,DSL,Two year,79.68597690784506,2985.3119784067503,No
Female,0,Yes,Yes,36,Fiber optic,Two year,112.47350300761812,4027.550994309004,Yes
Female,0,No,No,58,DSL,Month-to-month,51.25118864238166,2957.3893558849636,No
Female,0,Yes,Yes,41,Fiber optic,One year,117.64772129586085,4838.995680574068,No
Female,1,No,Yes,8,DSL,One year,79.25848445916463,646.7573295175305,No
Male,0,No,No,67,DSL,Month-to-month,49.24667837661661,3296.8922790050124,No
Female,0,Yes,Yes,30,DSL,Two year,75.82368474005365,2255.624647990944,No
Female,0,No,Yes,52,No,Month-to-month,37.080067942470805,1897.065631192231,Yes
Male,0,No,Yes,25,DSL,One year,41.590142929361626,,Yes
Male,0,Yes,Yes,52,,Month-to-month,103.48445965308434,5375.884436774246,Yes
Male,0,Yes,Yes,59,DSL,Month-to-month,52.211228521246774,3060.6557029784476,No
Female,0,No,No,30,Fiber optic,Month-to-month,103.73063132459379,3105.530482604417,No
Male,1,Yes,Yes,67,DSL,Two year,76.54234776760974,5134.60960741411,No
Male,0,Yes,Yes,4,Fiber optic,Month-to-month,94.93896239947593,406.5025598114073,Yes
Male,0,No,Yes,57,Fiber optic,Month-to-month,90.72064153943263,5175.953137884876,No
Female,1,No,Yes,63,DSL,Month-to-month,76.86125084749669,,No
Male,0,Yes,No,32,DSL,Month-to-month,78.9645967095413,2506.2810452701483,No
Female,0,Yes,No,51,Fiber optic,One year,73.11181638969013,3710.0909611352326,No
Female,0,Yes,Yes,63,DSL,One year,76.91392276592829,4850.988267903143,No
Male,0,Yes,Yes,1,Fiber optic,Two year,74.13842667609444,80.90715108089962,Yes
Male,0,Yes,Yes,19,DSL,One year,53.49144853534359,1010.78128738213,No
Female,1,No,No,35,Fiber optic,Two year,108.12870612151633,3807.131632541499,No
Male,0,Yes,No,63,Fiber optic,One year,,6859.137417063043,No
Male,0,Yes,No,26,DSL,Two year,69.03287562716665,1782.6950513940815,No
Female,0,Yes,No,13,Fiber optic,Month-to-month,71.95562440305342,919.0470691083673,Yes
Female,0,No,No,23,Fiber optic,Month-to-month,76.64830240120466,1744.8573383079292,No
Male,0,Yes,No,35,DSL,Two year,77.44865992878994,2722.7037724927463,No
Female,0,Yes,No,12,DSL,One year,43.25845553583563,503.567898795921,No
Male,0,Yes,Yes,9,Fiber optic,Two year,73.92729584865583,668.0348553205731,No
Male,0,No,No,67,DSL,Month-to-month,73.4258375103148,4898.318864982956,No
Male,1,No,No,44,No,Two year,31.031643830572154,1361.216668730025,No
Female,0,Yes,Yes,61,Fiber optic,One year,87.58280279225897,5341.187489512113,No
Male,0,Yes,No,21,DSL,Month-to-month,46.628419482865056,1038.3003458468556,No
Male,0,Yes,No,7,Fiber optic,Month-to-month,114.20852099464074,766.7820994320767,Yes
Male,0,Yes,Yes,11,DSL,Month-to-month,79.54151030514049,895.1732283633801,No
Female,0,Yes,Yes,45,Fiber optic,Two year,72.49858642214146,3243.2222545388186,Yes
Female,0,Yes,No,32,DSL,One year,62.164535283608075,2023.0086468761124,No
Female,0,Yes,No,36,Fiber optic,Two year,83.06517924529075,2972.895764651511,No
Female,0,Yes,No,37,Fiber optic,Month-to-month,111.61934167748521,4155.821565763839,Yes
Female,1,Yes,Yes,41,Fiber optic,Two year,87.30365458874029,3584.9933951836997,Yes
Male,1,No,Yes,49,DSL,Month-to-month,68.58517156745359,3327.389111215314,Yes
Female,1,Yes,Yes,15,,Month-to-month,61.580936861051086,928.6822263085179,No
Female,0,Yes,Yes,13,DSL,Month-to-month,61.66093526379881,814.4818832678643,No
Female,0,Yes,Yes,53,DSL,Two year,74.31997724721685,3953.649938498822,No
Male,0,No,No,33,DSL,Month-to-month,58.816177036982566,1935.0104563437615,No
Female,0,No,Yes,72,Fiber optic,Month-to-month,112.27997670722402,8149.024045738086,No
Female,0,Yes,Yes,32,Fiber optic,Month-to-month,88.17134140187878,2870.1350846472224,No
Male,0,Yes,No,48,DSL,Month-to-month,46.9913176985722,2264.0365594901086,No
Female,0,Yes,Yes,68,DSL,Two year,58.219095106264604,3925.9951773120283,No
Male,0,Yes,Yes,57,Fiber optic,Month-to-month,94.9177890688511,5385.306801122587,No
Male,0,Yes,Yes,62,,One year,26.959579940944785,1664.7697933049606,No
Male,0,No,Yes,2,Fiber optic,Two year,110.41652059396411,218.4327124238032,Yes
Male,0,Yes,Yes,16,DSL,Month-to-month,62.58715765840388,980.741530871521,No
Male,0,No,No,8,Fiber optic,Two year,114.42220358794015,901.7842924079324,Yes
Female,0,Yes,No,19,Fiber optic,Month-to-month,95.7092747457971,1768.7549301720446,No
Male,0,No,No,32,DSL,Two year,48.98860331528017,1513.6028107919503,No
Male,0,No,No,67,Fiber optic,Month-to-month,76.47479201313763,5124.1550305116925,No
Female,0,Yes,Yes,32,Fiber optic,One year,113.41814104723105,3669.1902708044167,No
Male,0,Yes,No,25,DSL,One year,42.24691195608847,1017.3954792195526,No
Female,0,Yes,Yes,53,Fiber optic,Month-to-month,75.88048059598812,4016.3311295330627,No
Female,0,Yes,Yes,25,Fiber optic,Month-to-month,73.18292594588205,1829.1108774212166,Yes
Female,1,,No,33,Fiber optic,Month-to-month,91.18670985909101,3018.4801926765253,No
Male,0,No,No,31,Fiber optic,Month-to-month,96.63078081967967,2982.794822273144,Yes
Male,0,Yes,No,36,DSL,One year,40.79498924090403,1441.115262378668,No
Male,0,No,No,49,Fiber optic,Two year,95.77930834458022,4709.330540297684,No
Female,1,Yes,No,44,Fiber optic,One year,89.6879735645313,3897.4179217285964,No
Male,0,No,Yes,48,No,Month-to-month,34.34112956139745,1657.9189536762865,No
Male,0,Yes,Yes,30,DSL,Month-to-month,73.19826486984893,2175.8499647171516,No
Male,0,No,No,13,DSL,Month-to-month,67.39869745544821,882.2792446330202,Yes
Female,1,Yes,No,43,No,Month-to-month,26.8373883829156,1183.0204453689566,No
Female,0,Yes,No,16,Fiber optic,Two year,80.80742975209941,1275.7603713914177,No
Male,0,No,Yes,26,No,Two year,36.177871682564,931.4202347422157,Yes
Male,0,Yes,Yes,47,,Month-to-month,53.666765601776675,,No
Male,0,No,No,37,DSL,Month-to-month,54.25167548779797,2064.273848984498,No
Male,0,No,No,3,DSL,One year,76.64046188748179,226.72194282557956,Yes
Female,0,Yes,Yes,26,Fiber optic,One year,118.77986277989565,3083.9300093151232,No
Female,0,Yes,No,15,No,One year,37.453273909612605,559.636895312299,No
Female,0,No,No,66,Fiber optic,One year,119.91173617805406,7947.996890913046,No
Female,0,Yes,No,28,DSL,Month-to-month,74.7563537560591,2077.228794705077,No
Male,1,No,No,38,DSL,Two year,68.17430070480327,2610.4567026578607,No
Male,0,No,No,44,Fiber optic,Month-to-month,84.69096997857365,3707.427637071095,No
Male,0,Yes,Yes,53,Fiber optic,Month-to-month,117.64785244499382,6214.626700525512,Yes
Female,0,Yes,No,4,Fiber optic,Two year,113.83134158068768,464.5959139521992,No
Male,0,,No,72,DSL,Month-to-month,49.629871696626125,3603.7064555177844,No
Female,0,Yes,No,44,Fiber optic,Month-to-month,94.45812366209134,4146.57422485794,No
Female,0,Yes,No,46,DSL,Month-to-month,42.802226425022006,1959.1431162200042,No
Male,0,Yes,No,26,Fiber optic,One year,117.66544316336086,3075.182316724352,Yes
Male,0,Yes,Yes,13,Fiber optic,Month-to-month,98.63841638607279,1282.0331692169827,No
Male,0,Yes,No,69,No,Month-to-month,21.130013648204134,1474.970967118784,No
Female,0,Yes,No,44,Fiber optic,Month-to-month,84.61996568119379,3682.644369121994,No
Male,0,No,No,53,DSL,Two year,79.22625490519438,4173.007997719238,No
Female,1,Yes,Yes,51,DSL,Month-to-month,64.6245716721679,3294.312488483927,No
Male,0,Yes,No,13,No,One year,25.517078102660093,343.0175692729011,No
Female,1,No,No,41,DSL,Month-to-month,59.99381847142153,2456.5000187897635,No
Female,0,No,Yes,11,DSL,One year,43.94200289509374,485.35813718495075,No
Male,1,No,No,37,No,Month-to-month,16.8755690018219,639.559921393116,No
Female,0,Yes,Yes,60,Fiber optic,One year,99.63538716501924,5946.956089668222,Yes
Female,0,No,Yes,32,Fiber optic,One year,95.60020182201582,3074.3657652603974,No
Male,0,Yes,Yes,45,DSL,Month-to-month,54.36612765213765,2472.7411465714163,No
